date,elec_pro,elec,operating reserve,rate,industry,people,核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,LK#1,LK#2,林口#3,TC#1,TC#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,XD#1,XD#2,興達#3,興達#4,DL#1,DL#2,HP#1,HP#2,ML#1,ML#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),GG #1,XT#1,XC#1,XY#1,CH#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,xl,其他小水力,風力發電,sun,holiday
20190201,26857,24709,2148,8.69,301.346,228.434,0,0,98.7,98.6,94.5,94.6,75.8,0,0,53.7,0,0,52.3,53.5,52.7,52.3,53.4,51.9,0,28.6,28.1,27.7,0,59.2,76.4,59.7,0,57,0,0,124.5,263,138.9,151.6,75.5,49.3,42,49.9,60.1,46.5,47.5,0,46.5,13.5,0,10.8,3.1,1.6,2.3,2.1,1.2,0.8,4.2,1.5,29.2,52.6,1.4,1,0.7,2.1,0,22.4,27.1,0.2,0
20190202,25623,23382,2241,9.58,278.967,211.47,0,0,98.7,98.6,94.5,94.6,75.7,0,0,53.5,0,0,52,53.3,52.7,52.2,53.5,51.8,0,29,28.4,27.8,0,75.8,76.4,59.8,0,56.9,0,0,45.8,259.5,143.3,146.1,76,65.9,41.8,0,60.1,0,48.3,0,35.1,24.9,0,8.3,3.1,2.2,2.4,2.1,1.1,0.8,4.1,1.5,33.5,85.9,5.3,1,2.3,1.8,0.1,22.2,3.2,0.4,2
20190203,24953,22915,2038,8.89,267.929,203.103,0,0,98.7,98.7,94.5,94.6,75.7,0,0,53.5,0,0,51.8,53.3,52.7,51.7,53.3,50.2,0,28.3,28.6,22.8,0,75.6,76.4,56.4,0,56.8,0,0,45,263.3,144.9,158.2,79.9,91.6,0,0,0,0,53.9,0,50.8,25.1,0,10.7,3.5,3.2,2.4,2.1,1,0.9,4.2,1.6,32.5,79.6,1.9,1,1.5,2.2,0,21.3,1.8,0.3,2
20190204,22777,20214,2563,12.68,246.263,186.679,0,0,98.7,98.7,94.6,94.6,75.7,0,0,52.6,0,0,51.9,53.6,52.2,52,53.6,51.2,0,29.2,28.5,22.9,0,75.7,37.2,0,0,56.8,0,0,45.5,260.2,119,117.3,71.1,88,0,0,0,0,0,0,0,25.3,0,10.7,2.5,1.9,2.1,1.8,0.8,0.8,4.9,1.7,27.1,68.3,1.4,0.9,1.3,1.9,0.3,22.2,46.6,2,2
20190205,22325,19992,2333,11.67,235.887,178.814,0,0,98.5,98.7,94.5,94.6,75.5,0,0,53,0,0,52.2,53.6,52.3,52.4,53.5,52.3,0,29.5,29.2,22.8,0,75.8,37.4,0,0,56.9,0,0,43.3,222.6,134.9,134.7,87.1,66.9,0,0,0,0,0,0,0,26.1,0,9.9,2.3,2.1,2.1,1.8,0.9,0.8,4.3,1.6,35.3,82.7,2.9,1,2.5,2.1,0,21,2.2,0.2,2
20190206,22258,19936,2322,11.65,237.257,179.852,0,0,98.6,98.7,94.5,94.6,75.4,0,0,53.1,0,0,52.2,53.6,52.3,52.2,53.6,52.3,0,29,28.2,22.8,0,75.8,37.3,0,0,56.8,0,0,41.5,228.7,136.8,122.5,66.3,78.8,0,0,0,0,0,0,0,26,0,9.9,3.5,2.5,2.1,1.8,0.9,0.8,5.5,2,42.3,90.8,0.7,1,3,2.6,0,20.9,1.3,0.1,2
20190207,23045,20938,2107,10.06,243.67,184.713,0,0,98.7,98.7,94.4,94.5,75.8,0,0,53.1,0,0,52,53,52,51.9,53.1,50.9,0,29.1,29.1,22.7,0,75.6,37.3,41.6,0,56.7,0,0,43.7,236.9,139.8,144.5,64.6,89.5,0,0,0,0,0,0,0,26,0,10.1,3.3,1.7,2.1,1.8,0.9,0.8,4.2,1.5,39.4,103.9,2.9,0.9,3,1.8,0,20.5,6.9,0.2,2
20190208,24696,21581,3115,14.43,253.768,192.369,0,0,98.6,98.6,94.4,94.6,75.7,0,0,52.9,0,0,51.8,53.2,52.1,51.6,52.9,51.3,0,29.2,28.1,22.9,0,75.6,76.1,46.2,0,56.8,0,0,43.1,204.2,123.6,150.3,74.9,30.8,46.1,43,0,53.1,0,0,0,26,0,10.9,0,1.1,2.1,1.8,0.9,0.8,4.3,1.6,28,68.5,0.5,0.9,2.9,1.8,0,22.6,28.4,0.2,2
20190209,25572,22436,3136,13.98,262.905,199.294,0,0,98.6,98.6,94.4,94.5,75.7,0,0,47.6,0,0,52.1,53,52,51.6,53.5,51.3,0,29.2,28.1,22.8,0,75.8,76.3,56.4,51,56.8,0,0,43.1,201.6,132.3,140.9,62.3,41.3,78.1,39.3,0,0,0,0,48.6,26,0,10.6,0,0.9,2.1,1.8,0.9,0.8,3.6,1,28.4,63.1,2.9,0.9,3,2.1,0,18.1,45.6,0.1,2
20190210,26259,23236,3023,13.01,268.156,203.276,0,0,98.7,98.6,94.4,94.6,75.8,0,0,48.1,0,0,50.8,52.9,51.8,51.1,52.8,49.3,0,29.1,28.1,22.9,0,75.8,76.4,56.5,50.6,47.1,0,0,47,227.5,134.6,161.9,77,30.7,46.1,42.1,0,53.5,2.9,0,48.7,26.1,0,10.7,3.5,2.6,2.1,1.8,1.1,0.8,6.8,2.4,31.8,60,5.8,0.9,2,0,0,21.2,33.3,0,2
20190211,28942,26667,2275,8.53,308.329,233.729,0,0,98.7,98.6,94.4,94.5,75.7,0,0,53.1,0,0,52.3,53.5,0,52,53.4,51.6,0,28.5,28.1,24.8,0,75.8,76.4,60,60.3,56.9,0,52.5,111.2,264.6,119.9,151.6,77.8,59.5,92,24,60.1,0,56.4,66.4,92.4,31,0,9.6,3.3,2,2.4,2.1,0.9,0.8,3.6,1.1,28.7,57,1.5,0.9,1.6,2,0.2,21.3,48.6,0.1,0
20190212,29628,27768,1860,6.7,327.839,248.517,0,0,98.6,98.6,94.4,94.3,75.7,0,0,53,0,0,52.1,53.4,0,51.8,53.3,51.6,0,28.6,28.1,24.6,0,75.8,76.4,60.1,60.2,56.9,0,57.1,111.4,293.6,135,156.6,76.3,57.9,92,48.6,60.2,53.1,55.4,66.5,103.1,27.3,0.1,10,3.5,2.4,2.3,2,1.1,0.8,4.7,1.6,15.1,65.5,2.9,0.9,3,1.8,0,20.9,25.4,0.1,0
20190213,29614,27699,1915,6.91,333.045,252.465,0,0,98.5,98.4,94.4,94.3,75.6,0,0,53.5,0,0,52,53.5,0,51.9,52.6,51.4,0,33.2,40,24.7,0,76,76.4,59.4,60.2,56.8,0,57.1,117.1,276.4,137.5,142.1,58.8,89.6,92,49.1,60.2,53,55.3,66.4,102,26.4,0,9.8,3.2,2,2.3,2.1,1,0.8,3.7,1.1,14.3,51.3,1.5,0.8,2,1.8,0,21.5,39.6,0,0
20190214,30193,28250,1943,6.88,335.846,254.587,0,0,98.4,98.3,94.4,94.5,75.7,0,0,53.6,0,0,52.2,53.5,0,51.8,53.7,51.5,0,33,39.9,24.7,0,75.8,76.4,59.7,60.2,56.8,0,57.1,121.4,272.9,138.2,160.9,62.5,74.6,92,49.4,60.2,50.2,55.2,66.4,95.2,57.1,0,11.1,3.3,2.3,2.3,2,1,0.8,4.2,1.5,29.8,49.3,5.3,0.9,2.9,0,0.2,20.6,33.6,0,0
20190215,30221,28262,1959,6.93,337.226,255.633,0,0,98.4,98.3,94.4,94.5,75.7,0,0,53.1,0,0,52,53.4,0,51.9,53.7,51.4,0,39,28.4,24.7,0,75.8,76.4,60.2,60.2,56.9,0,57.1,131.1,271.3,144.2,148.3,65,87.1,86.8,47.9,60.2,45.9,55.2,66.4,93.9,57.1,0,8.3,1.9,2.9,2.3,2,1.1,0.8,3.8,1.3,15.3,42.5,0.5,0.8,0.6,0,0,14.8,8.7,77,0
20190216,27858,25432,2426,9.54,311.235,235.932,0,0,98.3,98.2,94.4,94.4,75.7,0,0,53.2,0,0,52.1,53.4,0,51.9,53.7,51.5,0,28.7,33.1,24.7,0,75.8,76.4,59.8,60.3,56.8,0,57.1,48.7,290.8,136,150.1,68.5,56.7,45.9,48.8,60.2,0,54.7,66.4,50.6,26.5,0,10.8,0,1.8,2.3,2.1,1.1,0.8,4.3,1.5,31.8,51.5,4.8,0.8,2.5,0,0,19.9,26.6,0.2,2
20190217,27016,24343,2673,10.98,289.13,219.174,0,0,98.2,98.1,94.4,94.5,75.7,0,0,53.1,0,0,52.2,53.2,0,52.1,53.5,51.3,0,28.6,42.9,24.7,0,75.8,76.5,56.5,51.9,47.1,0,57.2,50.9,293.8,132.2,163.7,70.9,30.7,0,45.4,0,45.4,49.1,0,91.6,26,0,11.2,4,3.6,2.3,2.1,1.1,0.8,5.5,1.7,19.7,58.1,0.5,0.8,2,0,0,19.5,35.4,0,2
20190218,30407,28645,1762,6.15,330.202,250.309,0,0,98.4,98.3,94.4,94.5,75.4,0,16,53.1,0,0,52.5,53.2,0,52.2,53.5,51,0,30.7,40,29.5,0,75.8,76.6,60.1,60.3,56.8,0,57.1,132.6,271.5,151.8,158.6,69.9,91.6,92,48.8,60.2,53.1,54.9,68.1,99.7,26.1,0,11,3.3,3.1,2.3,2.1,0.9,0.8,3.6,1.3,17.3,80.2,5.8,0.8,2.5,0,0,20.8,13,0.2,0
20190219,30767,28876,1891,6.55,342.868,259.911,0,0,98.4,98.3,94.4,94.5,75.6,0,15.9,53,0,0,52.2,53.2,0,52.2,53.5,51.2,0,33,44.1,25,0,75.6,76.3,60,60.2,56.8,0,57.2,141.3,293.9,145.3,152.7,66.7,91.6,90.6,47.5,60.2,51.7,53.2,66.3,98.3,53.6,0.1,11.2,2.8,3.2,3.2,2.8,1.6,0.8,4,1.3,16,53.3,0.5,0.9,0.3,0,0,20,8.7,37.6,0
20190220,30916,29078,1838,6.32,346.477,262.647,0,0,98.4,98.3,94.3,94.5,75.5,0,15.9,53.3,0,0,51.9,53.3,0,52.3,53.5,51,0,32.7,46.4,51.6,0,0,76.4,59.9,60.2,56.7,0,57.2,138,333.1,142.6,153.5,61.5,91.7,92,48.2,60,52.7,54.6,67.6,98.3,85.4,0,11,2.6,3.4,3.2,2.8,1.5,0.7,5.4,2,15.5,48,2.1,0.8,0.6,0,0,20,12.9,31.2,0
20190221,30725,28912,1813,6.27,346.271,262.49,0,0,98.4,98.3,94.4,94.5,75.6,0,23.9,53.1,0,0,52.1,53.3,0,52.2,53.4,51.1,0,33.2,47.8,47.5,0,0,76.6,60.2,60.2,56.8,0,57.2,113.4,312.1,145.2,151.3,70.1,91.6,92,48.5,60,53.5,55.2,68.6,100.2,83.7,0,11.1,3.7,7.3,4.4,3.8,2.6,0.3,5.3,1.9,15.5,52,2.9,0.8,2.5,1.8,0,21.4,42.8,0,0
20190222,30290,28420,1870,6.58,340.97,258.472,0,0,98.2,98.1,94.4,94.6,75.6,0,24.1,53.3,0,0,52.2,52.8,0,52.2,53.5,50.7,0,28.8,35.1,24.8,0,0,76.4,59.6,60.2,56.8,0,57.1,131,297,140,146.2,51.6,87.9,92,48.7,60,53.5,55.4,66.5,101.7,102.3,0,11.1,3.7,4,4.2,3.4,2.1,0.3,3.9,1.4,16.4,46.3,0.5,0.8,0.6,0,0,19.9,40.3,19.6,0
20190223,28452,26723,1729,6.47,324.355,245.877,0,0,98.3,98.1,94.6,94.7,75.7,0,0,53.3,0,0,52.1,53.2,0,52,53.5,48.7,0,33,42.5,24.8,0,0,76.4,60,60.2,56.8,0,57.1,46,247.9,140,131.3,65.3,80.4,45.7,49.1,60,53.1,55,66.5,102.1,59.3,0,11.1,3.4,3.5,4.2,3.4,2.2,0.3,5.9,2,10.2,34.1,0.5,0.8,0,0,0,12.5,44.5,107.2,0
20190224,26464,24694,1770,7.17,294.814,223.484,0,0,98.2,98.1,94.4,94.5,75.6,0,0,53.1,0,0,50.9,53.3,0,52,53.2,49.9,0,28.7,47.9,24.9,0,75.7,76.4,56.3,56.5,56.8,0,57.1,40.1,254,134.2,141.4,77.3,90.6,45.9,49.5,0,53.8,55.8,0,52.7,26.5,0,10.6,3.3,5.2,4.1,3.5,2.3,0.9,5.3,1.8,16.7,68.4,5.8,1.3,2,1.8,0,19.1,17.4,0,2
20190225,29838,28084,1754,6.24,326.311,247.36,0,0,98.2,98.1,94.4,94.5,75.6,0,0,53.5,0,0,50.4,53.4,0,52,53.5,49.8,0,28.7,28.1,24.9,0,75.8,76.4,59.7,60.3,56.7,0,57.1,121.1,247.1,129.4,140.1,77.5,90.6,92,49.4,60,53.1,55,66.4,103.1,61.8,0,11.4,3.6,3.2,4.5,3.8,2.6,0.8,5.2,1.8,17.1,70,3.6,1.1,2.8,2.5,0,21.1,29.2,0,0
20190226,30208,28390,1818,6.4,336.45,255.045,0,0,98.3,98.1,94.4,94.6,75.3,0,0,53,0,0,52,53.3,0,52,53.4,49.8,11.6,29,28.1,25.1,0,75.8,76.4,59.7,60.2,56.8,0,57.1,66.6,255.1,144.1,156,86.8,90.6,92,49,60,53.1,55,68.6,101.7,76.2,0,10.8,4,4.1,3.3,3,1.7,0.8,4.5,1.7,34.7,77.3,5.3,0.9,2.5,1.8,0,20.7,20.1,0.7,0
20190227,29916,28013,1903,6.79,336.677,255.217,0,0,98.3,98.2,94.3,94.5,75.7,0,21.1,53.1,0,0,51.9,53.3,0,51.7,53.4,49.7,24.7,29.5,28.2,25,0,75.7,76.3,59.7,60.1,56.9,0,57.1,114.4,276.8,100.6,138.4,80.2,91.6,92,47.6,60,51.1,54.4,66.5,98.6,100.7,0,10.8,4.1,5.6,3.9,3.2,2,0.3,4,1.5,14.7,33.9,1.5,0.8,2.7,1.8,0,15.3,1.3,0.3,0
20190228,27902,25472,2430,9.54,310.838,235.63,0,0,98.1,98,94.4,94.5,75.7,0,39.9,53.2,0,0,52.2,53.3,0,51.7,53.7,49.3,49.8,33.1,47.9,25.2,0,75.8,76.4,59.5,60.3,56.9,0,57.2,41.4,196.1,138,142.7,75.5,61.9,45.9,0,60,53,0,66.4,101.7,26.5,0,10.8,5.7,6.2,3.9,3.2,2.1,0.3,4.3,1.3,14.5,52.3,2.9,0.9,2.9,0,0,16.1,29.8,0.5,2
20190301,27060,24689,2371,9.6,299.202,201.362,0,0,76.9,98.1,94.4,94.6,75.8,0,0,53.4,0,0,52.3,53.3,0,51.6,52.4,49.5,52.9,33.2,47.9,25,0,75.8,76.4,59.8,60.2,56.8,0,57.1,56.6,252.7,135.6,145.6,75.3,91.2,45.9,0,60,0,0,0,102.9,26.6,0,10.4,3.3,4.2,3.9,3.2,2.2,0.3,3.2,1,14.7,67.5,1.9,0.8,2,0,0,20.7,15.4,0.1,2
20190302,26567,24734,1833,7.41,296.127,199.292,0,0,96.7,74.5,94.4,94.5,75.6,0,0,53,0,0,52.3,53.3,0,51.8,53.6,49.6,52.8,32.9,47.8,25.1,0,75.8,76.4,59.8,60.2,56.8,0,47.9,35.6,221,141,151,85.7,91.6,45.9,22.7,0,52.7,0,0,99.7,26.5,0,10.4,5.2,4.6,4.9,4.3,2.6,0.3,5.1,1,20.4,93.7,2.9,0.8,3,0,0,19.8,1.5,0.4,2
20190303,26326,24102,2224,9.23,288.39,194.085,0,0,98.4,98.4,94.4,94.6,75.6,0,0,53.3,0,0,52,53.3,0,51.6,37.1,48,52.8,33.2,47.7,24.9,0,75.7,76.3,55.5,56.5,56.8,0,0,37.3,264.4,131.4,146.3,86.4,61.2,45.9,6.2,0,52.7,55.3,0,101,27.1,0,11,3.1,3.8,3.7,3.1,1.9,0.4,2.8,0.8,25.4,50.9,2.9,0.8,3,1.8,0,17,6.7,0,2
20190304,29583,27688,1895,6.84,322.631,217.129,0,0,98.5,98.3,94.3,94.5,75.7,0,59.8,52.8,0,0,52,53.2,0,51.6,53.5,49.6,52.8,33.2,42.2,25,0,76.1,76.4,59.7,60.3,56.7,0,0,78.4,253.7,131.1,135.7,76.2,38.1,92,49,60,52.9,55.3,66.5,102.5,101.3,0,10.8,3.6,5.9,3.7,3.1,2,0.8,4.3,1,14.6,44.4,0.5,0.8,1.3,1.8,0,11.6,18.2,0.2,0
20190305,30195,28241,1954,6.92,336.545,226.494,0,0,98.5,98.3,94.2,94.5,75.8,0,59.8,52.8,0,0,52.2,53.1,0,51.7,51.7,50.3,53.1,40,37.9,25,0,75.8,76.4,60.2,60.2,56.8,0,0,75.9,278.6,143.4,139.3,78.6,82.7,80.5,46.7,60,45.9,46.6,66.5,97.2,103.2,0,10.8,0,6.3,3.8,3.1,2,0.3,5.5,1.6,14.8,31.4,0.5,0.8,0.6,0,0,13,30.4,10.5,0
20190306,29954,28032,1922,6.86,337.025,226.816,0,0,98.5,98.3,94.4,94.6,75.6,0,59.8,52.8,0,0,52.2,53.2,0,51.7,53.4,49.1,53.1,40,38,24.9,0,75.9,76.4,59.7,60.3,56.7,0,0,73.5,266.9,148.5,138.7,59.9,91.6,82,44.9,60,44.9,46.1,66.5,92.4,101.5,0,11.6,3.2,2.8,3.2,2.6,1.7,0.8,2.4,0.8,15,49.2,2.6,0.8,2.8,0,0,12.5,30.6,0.3,0
20190307,30015,28147,1868,6.64,336.383,226.384,0,0,98.5,98.4,94.5,94.6,75.6,0,56.2,52.7,0,0,52,53.2,0,51.7,53.4,49.3,52.9,40,37.9,25,0,76.1,76.5,60,60.3,56.7,0,0,71.9,229.1,142.5,138,54.3,91.6,92,49.6,59.9,54,57.6,66.3,106.1,100.2,0,10.7,0,0,1.1,1.6,0.7,0.5,1.6,0.4,14.5,48.7,5.8,2.9,9.4,4,0,13,46.9,0,0
20190308,29767,27951,1816,6.5,335.859,226.032,0,0,98.5,98.3,94.5,94.6,75.8,0,0,52.8,0,0,51.9,53.1,0,52,53.2,49.2,19.3,46.7,47.8,25,0,75.9,76.6,59.9,60.3,56.7,0,0,70.2,290.7,144,140.7,60.9,90.6,90.9,48.6,60,53.5,56.1,66.4,104.6,97.9,0,11.5,0,0,3.3,2.9,2.2,2.1,0.9,0,16.4,48.9,4,2.9,3.5,4,0,14.2,27.9,0.4,0
20190309,28061,25870,2191,8.47,314.352,211.558,0,0,98.2,98.4,94.3,94.5,75.7,0,0,53.4,0,0,52,53.3,0,52,53.2,49.6,52.9,39.8,38.8,25,0,75.8,76.4,59.6,60.3,56.7,0,0,48.5,247.1,144.9,134,65.6,90.6,0,48.6,60,52.9,55.5,66.4,102,27.1,0,5.9,0,0,13,13.5,9.7,2.2,1,0,24.6,48.9,5.8,3.1,8.7,4,0,13.5,5.7,0.1,2
20190310,26624,24801,1823,7.35,295.376,198.787,0,0,98.4,98.3,94.4,94.5,75.7,0,0,53,0,0,52,53.3,0,52,53.2,49.3,52.8,40,47.7,24.9,0,75.6,76.4,56.4,55.7,56.7,0,0,45.8,287.9,144.4,152.3,69.8,90.6,40.9,44.8,0,46.8,48.8,0,46.8,27.1,0,11,0,0,5.5,6.3,4.5,1.8,1.6,0.4,17.6,52.8,5.9,2.8,8.8,4,0,19.2,11.3,0,2
20190311,29524,27730,1794,6.47,326.54,219.761,0,0,98.4,98.3,94.4,94.5,75.6,0,79.7,53.2,0,0,51.5,53.3,0,52.1,53.2,49.5,52.9,33,37.8,24.9,0,75.8,39.1,59.7,60.3,56.9,0,0,69.7,245.2,147.1,149.5,69.8,91.6,92,49,59.9,53.1,55.4,67.7,104.9,58.9,0,11.2,0,0,4.8,3.9,3.3,2.4,1.5,0.4,28.3,51.4,3.8,2.8,7.3,4,0,15.3,7.9,0.3,0
20190312,29815,27936,1879,6.73,334.596,225.182,0,0,98.5,98.3,94.4,94.5,75.6,0,79.7,52.8,0,0,52,53.3,22.5,52,53.2,49.9,52.9,33,38.1,24.9,0,75.8,76.4,59.6,60.2,56.8,0,31.7,72.2,239.4,135.3,149.7,57.5,84.1,88,47.8,60,49,51.3,66.5,91,57.3,0,10.9,0,0,2.4,2.4,1.5,4.1,1.4,0.3,14.7,51.8,5.6,2.9,4.2,4,0,14.3,16.8,0.3,0
20190313,30068,28145,1923,6.83,337.439,227.096,0,0,98.5,98.3,94.3,94.5,75.7,0,79.7,52.7,0,0,51.9,53.3,52.1,52.1,53.1,50.3,52.9,39.9,31.1,25.2,0,75.6,76.1,59.9,60.3,45.6,0,57.1,70.8,231.3,144.1,138.8,59.2,48.7,89.3,46.8,60.2,52.1,54.5,66.6,102.7,59.3,0,10.6,0,0,2.9,3.1,2,4.1,1.9,0.6,14.5,56.3,5.8,2.4,3.5,4,0,16,5.8,0.4,0
20190314,30197,28417,1780,6.26,338.919,228.092,0,0,98.3,98.2,94.3,94.5,75.7,0,74.6,53.3,0,0,51.9,53.4,0,52,53.2,50.6,52.9,47.9,47.8,29.6,0,75.8,76.3,60.2,60.2,56.8,0,57.2,64.5,252.3,144.8,134.3,58.5,48.8,90.5,48.1,60.2,51.5,53.6,68.8,100.6,59.6,0,11.2,0,0,3,3,1.9,4.1,2.1,0.4,14.8,53.2,5.8,2,3.3,4,0,15.5,39.9,0.2,0
20190315,29685,27757,1928,6.95,335.598,225.857,0,0,98.2,97.9,94.4,94.5,75.9,0,75.8,53.4,0,0,51.9,53.3,0,52,53.2,50.2,52.8,40,34.9,24.9,0,75.8,76.4,59.7,60.4,56.8,0,57.1,63.7,208.6,139.5,144.8,79.7,16.7,90.6,48.7,60.2,53,53.3,66.5,101.9,60.5,0,11.2,0,0,3.1,3,1.9,4.6,1.4,0.3,14.1,48.1,4.7,2.1,3.3,4,0,24.2,42.9,0.3,0
20190316,27836,25318,2518,9.95,309.487,208.283,0,0,98.5,98.3,94.4,94.6,75.9,0,8.8,52.4,0.6,0,51.8,53.4,7.1,52,53,51.1,52.9,40,39.8,29.5,0,75.8,76.4,59.9,60.2,56.8,0,57.1,41.9,234.5,138.1,150.8,60.2,66.3,46.1,48.1,60.2,52.4,0,68.6,52.3,26.9,0,10.7,0,1.2,3.4,3.3,2.1,1.7,2,0.6,14.8,50.3,5.4,2,3,2.9,0,14.1,3.8,0.3,2
20190317,26971,24681,2290,9.28,291.782,196.368,0,0,98.5,98.3,94.3,94.5,75.9,0,0,52.3,0,0,51.8,53.5,51.7,51.6,53.3,50.7,52.9,40,40,24.8,0,75.8,76.4,56,56.9,56.8,0,57.1,41.3,235.7,133,137.5,69.7,71,0,48.4,0,52.6,54.8,0,50.5,26.9,0,10.4,3.3,2.4,3.6,3.4,2.2,1.4,1.9,0.4,14.7,51.9,3.8,1.9,3,3.3,0,18.3,22.4,0,2
20190318,30093,28338,1755,6.19,331.873,223.349,0,0,98.4,98.2,94.3,94.6,75.8,0,0,51.4,28.8,0,51.8,53.3,52.3,51.8,53.4,50.4,52.9,43.9,46.8,27.7,0,75.8,76.3,59.9,60.2,56.8,0,57.1,63.6,233.8,140.7,145.8,75.4,39.7,92,48.2,60.2,52.5,54.7,66.4,101.6,81.7,0,10.3,4,4.9,3.1,2.9,1.8,2.8,1.8,0.5,17.2,58.9,2.9,1.7,3,3.9,0,18.2,1.1,0,0
20190319,30687,28882,1805,6.25,345.332,232.408,0,0,98.4,98.2,94.3,94.5,75.8,0,0,52.5,30.2,0,51.9,53.4,52.3,51.7,53.4,49.9,52.8,40,33,27.7,0,75.8,76.3,60,60.2,56.7,0,57.2,66.2,214.9,137.6,153.2,82.7,39.5,93.1,47.3,60.2,51.9,53.5,68.5,98.2,91.5,0,10.4,0,2,3.1,2.6,1.8,2.5,0.5,0,16.1,49.4,3.8,1.6,4,3.6,0.1,23.9,30,49.6,0
20190320,31489,29645,1844,6.22,351.897,236.826,0,0,98.3,98.2,94.2,94.4,75.6,0,0,50.6,46,0,49.4,50.7,49.4,50.4,52.5,49.2,52.3,44.8,45.1,32.3,0,75.8,76.4,59.4,0,56.7,0,57.1,60.1,299.1,142.7,163.4,87.5,39.7,92,46.1,60.2,51.1,52.9,68.3,96.4,121.4,0,10.3,0,2.4,3.5,3,2.3,2.6,1.9,0.4,16.7,44.5,1.7,1.5,2.2,2.4,0,24.4,21.3,47.3,0
20190321,32310,30343,1967,6.48,358.451,241.236,0,0,98.4,98.2,94.2,94.4,75.7,0,0,52.1,42.8,0,51.6,53,52.3,51.6,51.7,49.2,52.8,39.9,47,24.9,0,75.8,76.4,60.3,60.1,56.7,0,57.2,66.6,244.9,136.3,170.6,89.2,39.7,91.9,45.4,60.2,50.7,52.5,68.6,95.1,99.3,0,11,0,2.2,3.5,3,2,2.5,3.1,1,15.1,35.2,1.5,1.6,2,1.8,0,23.2,28,142.6,0
20190322,31959,29618,2341,7.9,352.322,237.112,0,0,98.3,98.1,94.2,94.5,75.8,0,0,50.1,43.4,0,51.5,53.3,52.1,51.6,53.5,0,51.9,46.3,45.9,41.8,0,75.6,76.2,52.6,60.2,56.9,0,57.2,61.1,242,138.2,167,90.1,39.6,91.7,47.7,59.8,51.8,53.4,67.9,96.8,57.2,0,11,4.5,2.8,3.5,3,2,0.8,2.9,0.8,10.7,33.9,3,1.6,3.5,1.8,0,24.6,31.8,139.1,0
20190323,27349,25265,2084,8.25,312.816,210.524,0,0,98.3,98.1,94.4,94.5,75.9,0,0,52,0,0,51.5,53.3,52,51.6,53.4,0,51.9,39.8,34.1,25.8,0,75.7,76.4,56.4,57.4,56.8,0,57.1,43.1,234.1,133.9,171,62.3,14,46.1,0,60.1,53.6,56.1,67.3,53,26.3,0,10.3,3.3,3.2,3.4,3,2,1.4,2.5,0.8,0,54,4.8,1.3,3,4,0,17.8,57.1,0.1,2
20190324,26671,24812,1859,7.49,294.599,198.264,0,0,98.4,98.1,94.4,94.6,75.7,0,0,52.8,0,0,51.8,53.3,52,51.6,53.5,0,52.9,47,47.4,33.1,0,75.8,76.4,56.5,56.5,56.8,0,57.1,40.3,231.3,133.9,170.2,74.4,39.7,46.1,46.9,0,53.1,56.2,0,53.4,26.8,0,10.7,3.3,2,2.8,2.6,2,1.1,2.8,0.8,15.3,67.4,5.8,1.4,4.8,4,0,18.2,1.9,0,2
20190325,30388,28535,1853,6.49,333.343,224.339,0,0,98.3,98.1,94.1,94.5,75.6,0,0,52.5,0,0,51.9,53.5,52,51.4,53.3,0,52.9,39.9,48,47,0,75.8,76.4,59.8,60.1,56.8,0,57.1,59,266.5,147.2,185.2,85.8,39.7,92,48.9,60.2,52.7,55.1,67.8,103.1,66.4,0,10.7,0,1.9,2.4,2.4,1.5,0,3.3,1,16.3,68.8,2.9,1.5,3,3.7,0,18,3.8,0.5,0
20190326,30643,28756,1887,6.56,342.917,230.782,0,0,98.5,98.2,94.1,94.5,75.7,0,0,50.9,0,0,51.9,53.4,52.5,51.5,53.4,0,52.8,47.2,47.8,42.4,2.6,75.8,76.4,59.3,60.1,56.8,0,57.1,59.5,280.6,144.3,174.6,76.4,37.2,92,48.4,60.2,52.5,54.7,66.4,101.4,88,0,11.2,3.3,1.1,2.8,2.7,1.6,0.9,2.5,0.7,14.6,63.7,3.8,1.5,4.5,4,0,18,16.5,0.8,0
20190327,31073,29140,1933,6.63,348.038,234.228,0,0,98.3,98.1,94.2,94.5,75.7,0,0,49.8,0,0,51.9,53.3,52.1,51.5,50.9,0,52.8,41.9,45.3,35,4.4,75.8,76.4,58.1,60.1,56.8,0,57.2,63.4,294.6,140.6,192.4,84,39.7,91.6,47.3,60.2,51.6,54,68.4,98.9,87.8,0,10.8,3.3,2.4,3.7,3,2.3,0.8,2.8,0.8,17.1,50.8,1.4,1.4,3,3.1,0,23.1,1.3,51.2,0
